Id,asm,bytes
craPXWx5M90jq1smZoKA,12417213,2345984
csEMJY7Rt0IGCTKF2j5m,18376816,9383936
csXTGQtRjwAfxHIho25y,130328861,12813824
csiyQIjSzhrTfGtYKlq5,6980099,1158144
ctClpAGF7i4oa0f8nYb2,65923529,6547968
ctp2S3RmE8qngvHUQbBa,2094056,697856
ctum3yBP7pIQ1W4U96Zk,61686671,5464064
ctvObTz6W3KFQHsmB80n,14332464,6934016
cuCskOh9Hatq1zUp8PYX,4122755,935424
cuNE2eL7XtkbJQw50zsW,97448323,9680896
cuQ80MAm4va1koYfLeUG,7287869,727552
cuQANt4oBpMzmYKRkGf6,176821,5300736
cuVSJA3GBfz5Z0LEFsp9,8724191,4825600
cuZrzSw2lXa4fq5FgmOj,6576600,1440256
cudBgeQFL8z4prNGIsXH,180010,8493056
cuzKqHdsxiXkQTE4ZgjN,125753,8507904
cvAsfnPdeYD5prT3Xgh8,5462061,2093568
cvMhPJWkl23gZjFTq4Rd,277482,8507904
cvh5PkXny1MFJ0WOogVp,22503587,1915392
cvkDfhKMtO1VjzG4Wiop,228665,11329024
cw9MqhojugmlnC0iY386,3928330,638464
cwAyWxKMPkXELbpBS9if,166225,8493056
cwLo2p34lqzMiOrT5PAD,4911116,549376
cwMuz2CjEtOdNiA5h3ya,59985922,5345280
cwPNTvn3zIrJhXGKlaDS,447548,222720
cwQYBjsoDvAz5MNK8nCR,7935178,1588736
cwWFfNAeLChbKD9mRd2u,8903073,4810752
cx8oBU4umOdjM6LzvNl1,34290102,8493056
cxCflUQEJT7mNFg08KpM,1642973,6295552
cxHojJW4LKR1XOMPf2Zb,201272,11329024
cxIb52FLlvanqM1ykopB,4770785,1009664
cxJTRtq09SOw2YZE5HjC,85040241,8240640
cxKg9nzCNJLrdDRHomMj,38316004,4355774
cxQKF7NWYzsHOX1R5E8B,1415628,445440
cxj17ZYQ4I23dFs9nCih,135821,8507904
cyMGot9uZIER4WFmUsKw,7654895,831488
cyTsg9fViFZ8uLjUXGSv,34832480,4413646
cyuBTQ0SUwpF3jfPeLiI,65297657,6562816
cz1skHABMToFuLGvmDq3,857563,697856
czBpmyW2hKAiGLDbv0Uq,8911490,965120
czJZ9CWIe8B5T1lNXhMf,6456992,1484800
czt8O5XbKRoYTujW4qvE,178044,8493056
czxjYgBb4TeOD38AhNvi,91002069,8968192
czy0QlI3ebmEYXWjaGkr,72187769,7112192
d0MWkj1mNzQKDGTvXi6F,887379,697856
d0QN7fJslMFL6qkKgbWS,8464616,1380864
d0iHC6ANYGon7myPFzBe,6200174,1321472
d0j39TQiauSXbpsINeU1,245102,8507904
d0jkP2OD83C4AmzKtE9g,176930,5300736
d0knbOi6IGAalTuPQjNC,245449,445440
d1EnrNW57S40FeVhfzPu,35423481,4443226
d1NogDxXBb0jsyQnSUZE,61383703,6117376
d1fXGRAg2psKqVW93zTk,38158760,4370576
d23SxiTo1GahFwm4tKQz,8001174,831488
d2NmrintQ1WvMlfRGZ4I,8497604,905728
d2xiVKZe4JTgBQSkOntW,11649413,2331136
d3OyhCmaB9zln4AwTRGW,1114679,1232384
d3fFztVhAlOUSc5obTqC,7147560,1202688
d3zMqD8Fehx6EvRUmBuZ,36269046,4266048
d4ABW7XyvPzItZuoQ6MT,19515494,5374976
d4MZmSTpJQuP5yh7cl8W,35319823,4370068
d4lM2k7aq1RwJuTpgO6X,2451227,579072
d4mxVyliuz037wDecN5U,1015298,460288
d4pRkjBtMv3uC9OKPIbL,964174,460288
d5GCPxQuly4m6hEn0gqk,2548004,757248
d5ki60fcbqeH3SvZzpoB,4651156,4632576
d5y31iXUNopBAjIEtklH,1023969,460288
d603ro8OlAQxKC9wGib1,75896124,6740992
d62Ov9TlFDKLQ1Bbz5Yp,8666158,4810752
d67N2fCsao83lY1WZFvO,186407,5300736
d69TJVnLQBqZCIaY2o3E,8798269,4795904
d6ACYSuPQ4wcjJynZhNE,17728833,9116672
d6D27zlaQs4EWPKkVHvB,1014287,460288
d6Jnl1vc3OWsVPMygQBt,4892340,534528
d6bu9Ei0UP2lAnk3egIF,181891,8507904
d71upfoW0wskv2lz5O84,23675028,2182656
d7HGcZnuRPhQ0XBvTt6x,62683713,5523456
d7QPAmUKbcNh3xFZjivG,34284456,8493056
d7VNP9eFynS0aCvpblQT,6641654,712704
d7VWOQbLxZIENHrwcXKe,89376359,7824896
d7XHlwrYtyQk8CNIa0AU,4066642,1870848
d7Zghj1V46fQUYuSc0kl,17603987,9324544
d7aHABNQz41Sni2XyVUJ,271803,8493056
d7czUVqJApx6WEj4ownT,1090434,579072
d7oLya1XJFWjEpRzmGVI,106552108,10527232
d8A2vi7OX5jwgrlU9N4z,127048,8507904
d8HuwQGmjUDz736eFYrM,180606,8507904
d8NE6mrFWU9t2nb40f3G,35350786,4370448
d8UcQkjpeMOEnN4YSCLR,148023,8507904
d8lFkrfZsQom9zgRqpLi,108415831,10556928
d8xwlCsZztFpTnjSRWf3,179533,8493056
d98DIzHL6lsYQS2X0URe,16424250,8062464
d9HvRYX1U7fGL0cEieVw,6741157,727552
d9Ojb8wkYFnaEDUoilxv,8910056,4810752
d9YpONFc3QH47mKfEhwn,13817457,6681600
d9aX84kmhqvL1eANnciJ,1015139,460288
d9eL3MgusYQWwtf6l2yn,983247,460288
d9iovbGSauIRnmtK7e6E,146793,8493056
d9o6Is37la5eh0cQXtvY,136308,8507904
d9tk6NmEj82MWXIHsTaw,1440301,460288
dA6RwqseVaGZ4pmcfjXI,274941,8507904
dA9ztZeivK5lagO17kJj,275391,8507904
dAN7DBVpI8Yh4snj0zoO,38427496,4356064
dAW1p8eljnvTZCgtfYHa,11592496,2331136
dAabnhJ37zorISO68q4l,7742520,2360832
dAe1HUpVzKomkr6vCLGb,226934,11329024
dAhrESDjXnYI3kfmob7B,14369205,7097344
dAuV8c0hmeirMFaJ3wXx,180904,8493056
dAyK3ko0fD15PhLSsxc8,188626,11329024
dB4bEcHq15Xsnr7NQofV,169609,8493056
dB90CQlLWSpv1myr45G8,33696800,3504128
dBGtYCewZ8IpWsUmyNQV,178286,5300736
dBO4MNxb7AzLaoWpm9vC,2902912,876032
dBUrN5KIgLCxvWtqRocm,4611913,1410560
dBo2VNziGhKEm8S01jc6,14969643,7631872
dBuCJTrSQLaR8cmVjDlM,4069752,801792
dCEqh8eBojWtI5gzR9yZ,1277331,564224
dCgw930c1Ztmr4XNsVH6,2651149,786944
dClSn1heupsZWENJzmxQ,18320762,1711368
dCpHJ194WM8ecNxTKGur,165767,8493056
dD3WMal5Af62kSHZXGEu,34185333,8493056
dD7wzS4Hj3xt2eAqPLnc,15047439,8285184
dDBYMFQjmlaAT2rxhP7z,1088101,1321472
dDqoZ3Or2ja7chv8PSQn,180971,8493056
dDzqka3oCtXi6WgMuZYj,1002207,460288
dEIhM3zraJs4P1T7FiNw,109123932,9458176
dEPvlBkpJb9sWIDfAaLC,1168504,608768
dETSCuIZDapLP9AlJ7o6,60557095,5419520
dEabFQq0yznt5eID378R,182822,5300736
dEeZWOx1rz8VsJ94BuPg,5383266,2034176
dEjXypL95t8Noxf64ZmQ,7615139,786944
dEqSgXhkzP3jR2ALVx9a,3508391,965120
dFHf8NmMGkjsXULCnYya,1169941,623616
dFTCW2EBnLVs3OK5ceHj,1438768,445440
dFUABXPZzn3mL06OEjek,9147302,4855296
dFf7OsbJGliBohLWMk58,7780523,786944
dFjMQn7q1K8Z6ziwG0TP,34746469,3058688
dGfRkoc5OJTCuV3Ps4Uy,1760550,638464
dGgtMk8JPAlFje3CHIqW,4952959,549376
dGtWQOwxTXUycpl23hf6,1495007,1172992
dHQEF0MqiScAT2xoItZY,803798,549376
dHUq5yM8w0LND9PaepZY,93180268,9517568
dHhYV16mSsuTqrzcAvBE,1071855,460288
dHjMq0s9tDrBS6Fp7TuI,2755987,876032
dHpIeYK9gkS3DWE8ziBU,104323355,10571776
dHsIFJomVwubBQYCp0K4,4064047,1514496
dHzVRuiXwMgU6xNIAaFr,5281979,2123264
dI1vM43Nq9uSAlZYCoV2,1790865,712704
dI204lhmsui8gEwUC6ox,178079,8493056
dI2jS5i1QnP4blckxE60,128430,8507904
dI89k371NKgURwFqsOBy,1299404,623616
dI8PKFeWtOSqDa9yALYJ,261621,8507904
dILobOrVQ9TGuHfU60JD,51757397,4573184
dIUsC2eFoGQ05ifjtn3R,179278,8493056
dIWe7sY89Bb1M5ifaJ3n,1067427,460288
dIfivq0V7gPeDQ95cynu,16635122,3088384
dIq4Y9QGDh5yJ3lP1U8C,2010701,712704
dIsPRFf31otZBpVUOczm,7911970,876032
dIuFmhnRwYEPgOK9Lyxr,171301,8493056
dJ1CDAPGMBEtq6RNLYjU,12403180,4098048
dJ1cMEjoYRts87lyD5PC,223666,11329024
dJ326HRzYfn0DZIPhjMv,4935502,549376
dJ8r0BjtTKZMFQXn3Aub,165881,8493056
dJVXOqTuk80ZWBleDc2Q,1919443,1648128
dJjQbDGsra5i6XzkmWfF,5106079,861184
dJwlcq0EsPRymQWS9X6v,1890427,1158144
dK56GMJjTRAoaZW9yOPm,172328,5033472
dKETSOWafR8BIyGir4Qh,34285366,8493056
dKNk2oDiqevnRTsgCmG0,11368873,2687488
dKQLjfbSZGaT5s71VoPY,6584086,712704
dKR7eZk6EAMLYf8215gF,271825,8493056
dKSWL08mXFJUc7VfA5YP,849034,683008
dKSp52B8YbLTfUc1VNOz,959763,460288
dKcE7Q1zuFViSaDRUtxY,1193955,4023808
dKem7Eif3McSwNx4CXvs,177505,8493056
dKt4HhezElT2nBIP6c5F,272985,8493056
dL4TRA7GvBloM5fYQq26,1268875,623616
dLKYot9Ix2Bib1DZerGg,177361,5300736
dLU5WbCiGERMHjS20spY,2239599,742400
dLUoZ03Xqh5PKMyflOBj,1611699,801792
dLVM6kPA8ru3EeKlqRZB,84728003,10160136
dLYhSmA1Ks5UDF0ErTOg,5854085,2034176
dLaQic9uU0G2SeRXDAHw,26360132,2316288
dLbutyFNmW7nfhUiE4cr,7211039,1247232
dLgQ8Tpbc3o1anleXsKH,61643012,6191616
dLlojCpw5W0fmn2Sytzs,14750387,2568704
dLuN50yiH4k7ztKnZDjS,2660701,1054208
dLuRwUfn04V1ZsDpbvKP,972146,460288
dMLtGKfFj7WOs4wiIBmQ,230056,11329024
dMVkBwLu3SRhqrIy7Nop,655555,1113600
dMr6GYzt8pOD5cQTi2VS,179562,8493056
dN3DR9xeJwyLlHFo5sju,275866,8507904
dN8OJEu9iqsXotfPkaDT,5888383,2197504
dNVnhr0jiTPeY98JGZoQ,1799859,801792
dNv6ET2GrVMDt9AFjI73,183045,8507904
dNw1IRg58zQl0oFVJS2q,149048,8493056
dNyq0DTYLUsAjOki2gGZ,4586786,1380864
dO7eAltEpgkXjy2NQi95,147581,8507904
dOA4mHxVR8JsDoa2YlkB,988701,460288
dONo5qIgbC4PZ9yW6QSl,1870417,965120
dOXyrkBugNZY2C8ojpze,93270648,9086976
dOZeYQCpVaBDEJG2v5zF,183636,8507904
dOc4AD20ltIzKYHCPNFS,184484,5300736
dOeUI4W0VjhNE7uF8lz1,35071006,3622912
dOg1eCFnMbh7DY2p4ljJ,61704665,5493760
dOiY69mAf1JzMSr3vkcR,34285193,8493056
dPBsX5TMfCqlKYitkS7E,34282437,8493056
dPNz4TYKuCtmpOBS1gXj,245013,8507904
dPbyaqnosDguVcFBJLXT,137471,8507904
dPjnFN3wtkb4i5lsKfrU,7307771,1752064
dPwStgZb4mJYACKDilp8,2621738,994816
dQ5kFDwP4ByqU3tnLTZf,851882,1128448
dQNpWIX76sBo4q1RbMJx,34293011,8493056
dQNpqtaDIbLOPH51lkMw,15832271,7082496
dQYLG7IkjvbDJENTMWAa,4547396,1009664
dQbqMtOsVYrWDIvh8k2S,1289593,623616
dQmwlrk1HGNUTh6KsYSv,35815197,4370576
dRAZE56pjBH8JwFnx9Uh,1452447,653312
dRYGQSA8TrmIPtabWNeu,1282642,623616
dRaB2bOfylYED4WeFzIK,164546,8493056
dReYscvQIKZX9E2AJ75M,113323647,11017216
dRyI13DGCEntBviQLHhu,206834,11329024
dS6twLfzX3iyNv8EBnam,226574,11329024
dS6yJEktRlWQsBaIFYCp,34287664,8493056
dSCkVfo0tMFAzyTXKJWg,183377,8493056
dSCoRmelbUOs3t9Bp8g5,226171,11329024
dSIY6QxZ4tXnoP8lsqmb,128344,8507904
dSPzTKHQtaUNgG5w2Luj,271371,8493056
dSkI7FWjpnhwJABYgT4s,8555247,1677824
dT4zQLE6Z2kCapGr1FYy,15548823,8463360
dT6n5gVkjxi3oDqUB4Zy,1472134,445440
dTExc1o357Z9WGhz8VIq,126931,8507904
dTI7mpvZHQsJNjl0g6Gk,225093,11329024
dTPeEC5gShQ1YVcI94N0,1001508,460288
dTXrc1bIeKlym3ZJwx27,178105,8493056
dTcDO4FCpt2KGr8ZHJSY,7454849,786944
dTzmQOcYijuhqwRtsPNe,19045848,9532416
dUfv0TkQX9qN1PzWpcFl,5491085,2108416
dUg3juznXokGEycCO5Mx,1265635,608768
dV2rgpEyM5nwQevTl7PU,414179,460288
dV3jJqMW64Z27mEHNXGU,34298050,8493056
dV8HAvzFer2naZEwu1Pk,112260082,11032064
dV8TQtBk3AK6nFq4zihw,5385594,8567296
dVDRPJcvx0lhzqHUtFKr,5219629,965120
dVSQ8bXUG0Jol3ZmDqOp,5301294,1989632
dVmSjvgcEquZ0fsQtIoU,81565457,8003072
dVmW97NCRysfpkMxSuBi,278106,8507904
dVo7TPLcFQvOBx5kn1bR,263536,8507904
dVuxtiZLgQ8Na3DFbBlJ,2495007,831488
dW12JO3kHuUQDLnZrB6C,1508299,623616
dW4sDcJMQCVOEgFjxXU0,170277,11329024
dW7PwfxAsy8HLFn3NXtB,1303318,638464
dWF5Zcz6wUv2gxOrMtK8,178662,8493056
dWR0pTQsxDn2aVoM37CB,127038,8507904
dWnFKsSrTwUPpziR896B,3821982,920576
dWy5HfqNGPs6vwMxB1m3,5498117,1366016
dXB9U7M1pgt8lPGhyNuo,181780,8493056
dXPc7zh306YQBOm4gZCK,98474047,8596992
dXjshFqBCTlzow9QZmEc,177125,5300736
dXrumv84P3aSAcHfgZhT,1133900,519680
dYAObu2FDVoXmvTt5UjG,3651653,489984
dYkW0lBtXC5saNL1oTmR,177890,5300736
dYy5PSntD1Tu8gZip2OE,3865241,772096
dZB602DGWj5pkLCtzgvO,150421,8507904
dZJi4Ayf1xpbrXz9s6Nh,71479599,6265856
dZQBi4t7Ws5yDImRvSUj,277272,8507904
dZTvVqYPXm49Mf3uksbl,42985057,4291072
dZj7fyOliEU4QkcvH0YJ,25426673,2242048
dZv5FgTBxasz7GMhKRSL,6534517,697856
da1g3kNFpCPXWMtDrnVb,5510765,1202688
da3XhOZzQEbKVtLgMYWv,10517358,2242048
da4QzC5lpXIOi3gy6Fm2,103785,445440
daYJhP9jKDTN5o8Z1b2G,32866039,5137408
daplrWc5FSUL3s4iYyVv,966563,460288
dauhrHMJspEmkvUWL65l,38148703,4370332
daylB4KCkifT73MveWOR,204923,11329024
db03PLecsviEz6TMZCSn,1269630,608768
db7pXDtBiKLxP3J2WuEk,204413,11329024
db8fq1nUoRsFN2y5LkX6,171271,8493056
dbDTpWY0c8Jz6tuPfeoq,32792187,4959232
dbKwCsoBrcJehx48m7fP,7111330,772096
dbLieaCTZ5rU8mV1uBQx,59750859,5835264
dbMYm7QKarliBOhEDHU0,171561,8493056
dbpHcR9jZeurykDsAnMT,179618,8493056
dc64u3pCSJhGPUMqxerX,6730070,727552
dcBsUgJNZa9tHkVISRXQ,1044225,445440
dcDQlArOkiyTbxIvVuan,519336,252416
dcHe1LSBskpjf6JYiavT,11990496,6458880
dcS7DHihjONvkMCm5qUB,2786734,772096
dcXMOYwoFIA59iRfGST6,17300702,9294848
dclwUqBMsAQPvHS9KzpE,17929558,8448512
dcv0gytK4pFIlxaQSWhE,172683,5033472
deOcZLbwRBp9y10liCj5,1420853,445440
deTXH9Zau7qmM0yfYsRS,245626,8507904
deVSk7LFDw5r1Ihq43GZ,60688849,5374976
deou4UEvA59Vi2DZySL8,1160358,623616
dew08WY2tLPQlVZsB1zS,229064,11329024
dexOVwSPEDv4AYR8f3bI,9023870,4825600
dfGtV514uRhiHZKDIE3B,183736,8507904
dfSgEW2IjPT7ZqkAmv6e,181006,8493056
dfwmzlqMShiGeVUkYoNc,177171,8493056
dg1AyKiHqjFwVOln4sLa,960528,460288
dgoqesyYhaOL7VkN3Zrj,12616279,2242048
dh4X96NJfygBLnQSze8c,147420,8507904
dhFCORaPLVBf9NUw75Hn,38162553,4370436
dhFnCxfamsLvkubPZyjN,54487823,6859776
dhS5TXjYM0yLufrw3xgo,5853641,1187840
dhsfOF5RIgnmZGpLAWNS,3527824,965120
di43CJhOX8mYwK2EtlBs,23414000,2167808
di5lC6uMRX8hJ3BQtIVf,39328548,5676156
diM03xh9Zv2Rm4nNVIjc,17189636,7720960
diSGZtbRoam1lzTkB60V,34167792,8493056
dinIoKFu2qDHfbcjAQrX,165360,8493056
ding0xMsZFcD2rXQYNSB,1163320,608768
dj7GfVSTmo3Hkv46Wiah,4052859,683008
djHKwt1VZXBzqmPOAnM2,34285927,8493056
djHpkGZoE0n64ub7WPer,35843918,4356064
djK3pcVGIDlzCbT2wrYv,34289432,8493056
djfk8u6panNOWogmTht2,170878,8493056
djhc2OzMUxYIeFaTA3HB,276256,8507904
djpZOCDqxPWlhFrsXk2J,12135710,2331136
djvbIcwe4a8HBFTKAPxR,276302,8507904
djy2nxpL3gDSzf4G01vw,205675,11329024
dk4HiPSRzsfbBGVMqNac,1082098,460288
dkKpMxca0OQmUTFq7VyD,20919774,5360128
dkToRNX05vwZc2OsSGuV,180463,8507904
dkX9UMse72OSJN0Ewtuo,178144,5300736
dkavAF5rQz1TX4O6SqhV,3809743,683008
dkbDnlI7TqHBpteJx60c,690231,668160
dl1Rnu3LjSfcbJ6VT5tZ,190054,11329024
dlDuzi87p9eAZtUE4w2G,968853,460288
dlKCRHePG31OFg29TXbo,5695398,935424
dlSVoJMCzwnZxrt0ybUm,1225786,683008
dlWuKQ8saoCgw0ISYPjB,984587,460288
dluf0IQLY1Sym2pzta8M,147225,8507904
dm0NeQKo3ArPab196cEG,184468,5300736
dm1bOf25FYHjuyveM4K8,5865528,1083904
dmHnoVODQABpur6sx7ql,1274551,801792
dmN7G3jpYsiuPOvWonh8,165808,8493056
dmRTzPpi4N3DLGIAu9Cx,181513,8493056
dmWXiZ4u3OA0Bj1Ea9gM,34224084,8493056
dmrZGyScpfTCRzUW8a5V,86464523,8686080
dnFa2EPSqBYKZIpkJ3Oe,271938,8493056
dnKrSUxLP8CVasfbuWyl,162363,579072
dncOwWDxEl3Ri7XCMmUz,186244,11329024
dneIusgpMEKqD9ZO6Nah,1160825,564224
dnjpE4cXfYkTAUOVPaeL,4354409,1559040
doEyIsH3nRDTjfZ5lvY0,41487002,4187136
dogxTGpvCrYFKZcLOWR5,2247043,772096
dolHJvDGFs2hk4LIPR65,176852,5300736
dopWfahqvVGOwM0Z9yTs,5448763,979968
dp4u8GQi5gJTHYl2PsNq,15154653,8181248
dqBs38ourIHZWme1CTOp,1022839,460288
dqXuSezv3IJWonmGFUAp,2623145,311808
dqeifyYrxHMKvs0p7Um3,180978,8493056
dqnMpW16rSHeyCbQ29v3,128305,8507904
dr2jSJMQ0sBozfZPLNl8,127641,8507904
dr5FIgB8cMHx6WETnmOe,3718427,1766912
drBa6Xi5wAsectZYNb2n,4535531,653312
drT4qjUQvOcisuhL8PmD,6486215,584640
drTJEXDQkP82ueAgIitZ,11760043,2345984
drZagbnxePDH7JqYt2w0,271193,8507904
drj8265K4UhucxtI7ERX,963044,460288
drkjQq9sGnzNb0X3CFpJ,1330754,1098752
dro7GYJlVhXbT4D1SpCE,17626535,8196096
drq576zAkIsjDpaOCLQ0,262947,8507904
drvYNPo4KifmOn3uV596,169769,8493056
ds2LojgFNKU7aCTM8VYD,34286208,8493056
ds6UWrcNvZmn3lDajOx2,8916119,4810752
dsB2UgC4XFQ1cj8DMyhT,228501,11329024
dsqwmviX4YOERWu59MJ2,6469693,675584
dsuIp14XKzEt6kU29yeV,109598,4291072
dt3fRl4cO6CpjsLHNWgn,60901295,5449216
dtcBSuoU8MZ0wilHFe7n,226375,11329024
dthU3qPVcC0GZmDAkvaR,164883,8493056
dtrU9fswTWbzBmAK7onk,168732,8493056
dtrWjXu9a7l41M0ISHqT,96317342,9324544
dtyLupxMfEQVX10JwvWl,17564904,1588736
du1GTVz7NXjvMLoUrnIZ,7332980,2345984
du6hbLIPwW2aGYZkNRQV,136584,4513792
du8h3mTWYBPRkIy0fLt1,7915361,816640
duDYQ8vkb29jNryIcHzX,35557828,4370344
duYKP0sJ6pINyZRmOCWF,1874149,965120
dugyFIjzTMPYlKbWrkoD,273969,8507904
duiRH6TLGrhgXSBmfvEt,34289922,8493056
dv4yexuAzXwGUENnBhro,3879734,2271744
dv9DhwK6ClXYcZkg1rMF,166583,8493056
dvPzx04ftaoVyH1RDnTr,5522279,816640
dvVcMR0BzWxa8hAyZNHg,73694072,8719996
dvgWEDFtuNPLUfc8ST5e,8810575,4810752
dvqB8LFJpKMkZU19mAg0,72269148,7141888
dvusqezCcGVfjZ4H7My1,219610,4513792
dw1szJLjHfcmE49uZKvW,244750,8507904
dw4J9DBiagtKMGo25N3E,4856987,534528
dwBAfDK5Y7SQoO63qxMP,167072,8493056
dwBCl7xMSWvqFiZcJ1am,8729361,4825600
dwGq4HLSYailO9Nys6pZ,16878425,3741696
dwIXmJU36HYyvpC8hj2n,181401,8493056
dwSBf3y2m8NrMP57AVeQ,1026401,564224
dwSDEfQ57Aye46YmCNOG,179616,8493056
dxIuyOrCZ4qhMFz9S5sX,323805,489984
dxMk1zvUyh8IPgLO25ZN,19045871,9012736
dxXyVcRlfr3t6skMUPCK,168598,8493056
dxgJa5tvQFs0WNPhiI1U,1277343,608768
dxq8SWO4gJvZH2NBfPpD,34288596,8493056
dyB94fu1Kgkt8POEGH2m,15091378,7379456
dyNkotjVGpaX5gfBx1AP,1451250,445440
dyTqfGCNl7Hv21oZLMK5,128092,8507904
dylV8BXRwaktCjHW1o0n,13213051,6488576
dzIFUHABJQShRZrPcCox,109497496,9487872
dzV4q1iWUT3eIODcFJSx,1160738,1722368
dzV9JlQs0RtYF6hG5kyU,227195,11329024
dzValPwcOHZhJISqyp8T,169493,4513792
e0Yr26MQJovX8cdCV1tU,14568528,5196800
e0Z7VP4EL1nlBH2haFo6,4405731,861184
e0fdQp9N2PYB5ShZy4GD,2064384,1662976
e0i7wC2KdjnLfFBD9Moz,168022,11329024
e0okgCIVZru7T1Av5qz6,14618968,7097344
e0qEdcwmYptV31uXBvn7,10981881,1737216
e0rtoZ7S9LHuzhwyxcsi,38308621,4371086
e0uMA4Wf6dpHRZg2LVSC,68538159,6072832
e0ujNRMU2TxqD4rfAXaF,53580465,4795904
e10PUY97MwByIDjA8LEF,3394968,1930240
e14oxuL6Cb8HO7d3zSqn,204457,11329024
e1KAXRxrOTc5snpuWVvj,977374,890880
e1Mw64jN9GpR23VBF0Ib,35211672,4413948
e1Pxcv2KRUSyDWmAasid,5554917,2123264
e1RMvSd83AgaCQY4PT2u,1631213,801792
e1UvAFY3h0J7n8MdL4EV,381570,623616
e1oUMvCJ5rNWFnLdPglK,206007,11329024
e265VErTdZzJDUS4xA7i,148212,8493056
e285vEry1U9RkNdZhG3B,6363246,1514496
e2JZOtCHpEGf4YR6cdov,36189714,4266280
e2NUHL3pAyVg7IoPhYzv,75822265,7542784
e2r6IncxE1LQOKFGgphj,1104329,6384640
e2taZQLKCScNzTV7d0oh,276135,8507904
e3HSBfTA9MXzhEN2qIpL,179115,8493056
e3XnUREiQbm2co1yLMaG,1239916,623616
e3cvTitaVJmhGKBX6xyO,4447677,1247232
e3oFfwX7HCTlgydL2cD8,179400,8507904
e4Fw85kLxMIciuQjRhoV,3622959,712704
e4TZIcugCDM50yiKWjkF,177432,5300736
e4UyrvS8HOX5tFqGo6jd,1679500,638464
e4iYSqVAjGJZwfT5orak,1082084,653312
e4jdKn6hHpiNF1Rtv7xJ,34305560,8493056
e536492vEYorx1jONqgG,1051686,460288
e56nIVoiTlkJhuYb1pNy,38160971,4371434
e5OSI86uP1sign2bZU7F,177415,8493056
e5apYjv4ZGERk2OzFly6,1423629,445440
e5fn4GutJO601CgUSZF8,172230,8493056
e5iHh49LgopGV8sJ2fq1,180038,8493056
e5j9ZOvH0tJ6TAg4x2WR,6304995,668160
e5vf7qHj2m0G1JtrpsnQ,126589,8507904
e5wMdCRg8E3SQrDqyiNo,3563024,727552
e5wb09ugRASHGFl3Zj7y,19213130,9057280
e65UwgD2OfTtXkA8GluM,38519495,4371098
e6C5toPskX7ubALDNHZY,42488578,4276224
e6Glp0jLSDA3wxbnPsmO,20514653,1841152
e6WgP1KQ427tHGEzsqlT,34283873,8493056
e6sV9KTp8OrX5qHNYAt2,2235019,1276928
e6woXQkDrjFVxIuOtdfh,8341748,7602176
e6xiQwfrT10IJGVYhnqD,7634975,1069056
e79Jn3ovuIV8FLKZsEG5,5345775,2999296
e7BFP34ZIgJaWMYXhL1S,227131,11329024
e7FhuKwUW8LfMA2bxEDl,11646772,2316288
e7JZ2kUbKHzhfpMRctqE,11641904,2331136
e7cuTA6PjE1vU2b9qHOt,3101135,697856
e7qzcHbnpMG4DUiWP9mK,166066,8493056
e7vxkP0zwIYT9N4ChXuf,16335641,7379456
e8UthBGf0zAkSP2iVr3l,166129,8493056
e8V74pOXQdNYs1HcTaIi,8405498,1662976
e8uQB30WJNbqXEf9SaRI,11121189,1737216
e97Q4DdouAwXytqrIkhf,1606258,653312
e9FlxXRr4O7BZytIKEph,8319449,801792
e9Jm5ZnFL3IS6ANtf1q4,105406720,9176064
e9Kji7QuZFdN1LmcOY03,227721,11329024
e9M8Qjno0aqN3HhLZkY4,3522187,1959936
e9aloKnLSh8JGDjQ2B0T,34290107,8493056
e9d614aPtXTmKu7JjfOE,270849,8507904
e9dSojWT7mhZQlsEiF08,1224282,623616
e9l4LOuNqSMX0Api7hfC,230198,11329024
e9s7YLjiN4Vt0Ia6FhU8,2192617,1588736
e9yfUl2D1pbTARXYdckn,12180392,5538304
eAZIwrCciTsq4bYWyfEh,1025884,460288
eB2k9cdUZEnDKwNOPi7Y,179444,8493056
eBAwuWTRKbtjQsPSU7ai,1040560,460288
eBDOvM4fUQmy0XEhracH,64061828,6251008
eBST0wXfIAqj86r9VY5b,34307941,8493056
eBSsIx2XOkMZAtG5oR3F,34283472,8493056
eBkv8KYbUZfERHn3Lucj,177518,5300736
eBoSrA3YNRlPsmk5bXvO,1087127,460288
eCFQTgkih9lsKtoqIAj1,1411613,638464
eCiN1Lzs8tIjdrxMQ2PR,1452134,445440
eCmdPkWwv7HGXZhtDFOT,18232125,3489280
eD1izAxkw4nZKrURF0fS,1576865,1187840
eD3GZgf1rJ5UEi9Awalk,917615,504832
eD5rI9uaZ2TGsWRNjJtE,1268242,549376
eDEd50XhAoyv8CHpnO2R,25749147,2227200
eDgCZMUwHsh2az0yLb9o,16357393,7349760
eDpBQg4OTdlvrhLFPsMV,16007665,2761728
eDyLCi1EumNSnI5dqa3G,18319063,1711343
eECbifLAG9D1S8tMyIQY,105417938,9190912
eEZIGWQA2g79rmuShpd6,174357,8493056
eF5DpZHyEhGqCWJVv7l2,180545,8493056
eF5UtAWbwBrYJlRVpNIk,1034022,460288
eFEsN65mlqoxkhUTKCXy,1025098,460288
eFK1IWckUmuM3oCAjON0,59994369,5345280
eFT15JXlB8PqtDv3IpYL,21051663,1870848
eFka3xfN4HWyIA1JGuvs,178853,8507904
eFwWS831ZPtIVDkRvXOY,179553,8493056
