Id,asm,bytes,Class
e8uQB30WJNbqXEf9SaRI,11121189,1737216,2
e97Q4DdouAwXytqrIkhf,1606258,653312,1
e9FlxXRr4O7BZytIKEph,8319449,801792,9
e9Jm5ZnFL3IS6ANtf1q4,105406720,9176064,2
e9Kji7QuZFdN1LmcOY03,227721,11329024,3
e9M8Qjno0aqN3HhLZkY4,3522187,1959936,6
e9aloKnLSh8JGDjQ2B0T,34290107,8493056,3
e9d614aPtXTmKu7JjfOE,270849,8507904,3
e9dSojWT7mhZQlsEiF08,1224282,623616,9
e9l4LOuNqSMX0Api7hfC,230198,11329024,3
e9s7YLjiN4Vt0Ia6FhU8,2192617,1588736,8
e9yfUl2D1pbTARXYdckn,12180392,5538304,7
eAZIwrCciTsq4bYWyfEh,1025884,460288,8
eB2k9cdUZEnDKwNOPi7Y,179444,8493056,3
eBAwuWTRKbtjQsPSU7ai,1040560,460288,8
eBDOvM4fUQmy0XEhracH,64061828,6251008,2
eBST0wXfIAqj86r9VY5b,34307941,8493056,3
eBSsIx2XOkMZAtG5oR3F,34283472,8493056,3
eBkv8KYbUZfERHn3Lucj,177518,5300736,7
eBoSrA3YNRlPsmk5bXvO,1087127,460288,8
eCFQTgkih9lsKtoqIAj1,1411613,638464,9
eCiN1Lzs8tIjdrxMQ2PR,1452134,445440,8
eCmdPkWwv7HGXZhtDFOT,18232125,3489280,1
eD1izAxkw4nZKrURF0fS,1576865,1187840,8
eD3GZgf1rJ5UEi9Awalk,917615,504832,1
eD5rI9uaZ2TGsWRNjJtE,1268242,549376,1
eDEd50XhAoyv8CHpnO2R,25749147,2227200,2
eDgCZMUwHsh2az0yLb9o,16357393,7349760,2
eDpBQg4OTdlvrhLFPsMV,16007665,2761728,1
eDyLCi1EumNSnI5dqa3G,18319063,1711343,7
eECbifLAG9D1S8tMyIQY,105417938,9190912,2
eEZIGWQA2g79rmuShpd6,174357,8493056,3
eF5DpZHyEhGqCWJVv7l2,180545,8493056,3
eF5UtAWbwBrYJlRVpNIk,1034022,460288,8
eFEsN65mlqoxkhUTKCXy,1025098,460288,8
eFK1IWckUmuM3oCAjON0,59994369,5345280,9
eFT15JXlB8PqtDv3IpYL,21051663,1870848,2
eFka3xfN4HWyIA1JGuvs,178853,8507904,3
eFwWS831ZPtIVDkRvXOY,179553,8493056,3
eFz1q0CTHycYP8v3mxaQ,63882949,6265856,2
eG1bTK5AB7Mryunti3mO,165404,8493056,3
eG3621nPryiCxTS8LhUw,13546678,7424000,2
eGMTAm0csZLI9QbJpCUY,11508763,2345984,4
eGc1liEILN0hzWaOsnSH,11680241,2331136,4
eGwk8W6m4NIzsAaHvfx3,2178214,282112,4
eH37zk9OawChTJdGIoDY,34290434,8493056,3
eHFQBbSs0P1uT6Ljr9x7,3644513,489984,4
eHjL4QC8MPTkhdqtZaDV,7121942,742400,9
eI053W17vGE249iOYyHK,129346,8507904,3
eI3B1qZCtxfr9sRHFgYz,179523,8493056,3
eI5Fqz379OSQaiRHpscX,165914,8493056,3
eIOYEXZSoiFRs5kthP1L,13046688,6993408,2
eIZKWN6bTjYnqCa7ktJg,38288266,4371086,2
eJR1GZNjwOBTaf58dVmp,16878254,3756544,1
eJyCVaGpDWgqL4uXv18K,14416225,6488576,2
eKQW3oFCzAEyGumBlgh5,16975682,7275520,2
eKRtEmTYVj5ZSNWMdcig,4064593,801792,2
eKTudHf0rpmbDUExgSn7,16741024,8300032,2
eKbBCxVTnXJWySaDrLwG,20482619,9651200,2
eKgQl0AwEzo12DBcs46I,1513253,445440,8
eKxCrcXGDFVfRYtA0JMg,9178151,1351168,1
eL9bqR8yt05jTBWgVnFs,208342,11329024,3
eLIcxWgPOwNnD3vQXSkf,965241,460288,8
eLpFR90TBvsmGfQKPSuj,1361753,623616,9
eM39XrI0GpTDhjSyQdx8,165125,8493056,3
eMFqiPYQxfpHgKZ3W4lB,6486961,697856,6
eMZYXFS0jiHTV5y742UC,13076929,6993408,2
eNRgx8kCGW9r64SbLhQt,2552059,831488,1
eNhamfpF47A0WXjSiTqk,20537657,9651200,2
eNuFU10Chsn7dmbEvWax,734356,534528,1
eNvtBzPm6MnGE8rJQcLF,231939,11329024,3
eO2JXtZ5Tc8QBGmLDuFM,1451332,445440,8
eOQrlURGuJdo8ZEqjiDk,178954,8493056,3
eOvS6EBmctN4K3guC15k,3521847,608768,4
ePCwhpaOtzJHT4QMBsXZ,4066970,653312,4
ePJWxchHYqsMv1L39GzX,271700,8507904,3
ePkWEsumiFcf4S1DMxJI,11607072,2138112,1
ePqHxpGIVMYKlj4DRJcC,2345597,786944,1
ePzxjFayC48I0Xb9kuS3,4099931,2598400,1
eQ4LrW5UzlSIdkHJgbBp,4643256,786944,4
eQUEjktxdVNPqmlw3nJW,25273002,5389824,1
eQVmTuqlHYXLJ6DBCsg5,1399047,727552,6
eQiJI9UaoyCMudbDKzOs,12379228,5998592,2
eR5NruTbULqhYVFmt39d,1323006,1098752,8
eR9DXCN12HFsuhMpSzJb,75054561,6637056,2
eRLxnaXMKOzUtEjvi9H2,228105,11329024,3
eRVLGHqrwDSMx1p8XKI9,1212398,534528,1
eRf9nXMwWl8OG0TxbgKv,16319531,8240640,2
eRyBqYHX63klfnPUMc8v,1224674,400896,2
eS8lzGXw3KYrBUnhm65a,5351627,2019328,6
eSHkVGdM2AQErUmYy8gs,149004,8507904,3
eSJGtd8D9OoRFyPbufl6,207795,11329024,3
eSKcz83Lka5HyqQB0tJv,273896,8507904,3
eSTidoWz39JNnr0PgUkO,221985,1573888,1
eSUGbM9WlOzdasRjqryN,178051,8493056,3
eT5zyaVgSRMwGc2oQfHW,175717,8493056,3
eTIJ1zNUfiWCGYAb7Ok4,38539739,4370358,2
eTLnGpXAREbwut2Os0ZD,124356,8507904,3
eTQhnbRXam27Kwqj1MUy,18027199,9116672,2
eTUdK5jomy9xn3kB2OWZ,203937,11329024,3
eTt2HsXmqIJRhvaEfNO5,965514,460288,8
eTwUyBFN8QCGinOdsxzA,35475352,4355670,2
eU6LxAR3IJkmaP2CDfKj,22131698,6537818,2
eUfHduyMrs3pJKW0imDo,66980232,6800384,2
eVX5tAiMkBW6TL9HCJcg,176686,5330432,7
eWEdpkD7rq68HxBKzXRf,127586,8507904,3
eWLUsnukJKYQ3dBCFZOT,4835638,905728,2
eWR4wdHSfusGVlc8t2rg,1060990,549376,1
eXFGUlRML6kdJfYu5a9h,2006251,683008,1
eXGRpaHzil5qOPQdoSb6,227231,11329024,3
eXUS3QBdChLqRxM8aYEs,246332,8507904,3
eXbSzZLKAsGrnvDy1TQ4,2135613,1083904,1
eXu9bAoQ5UWBfCz3KsJN,92217256,9116672,2
eY9E3uQM1JhbocItT5R2,48905197,7201280,1
eYCJ0kLMFuNyoAXi91dK,1423535,460288,8
eYCKNDlUQgs6cZOuoP4j,127693,8507904,3
eYMbKEvklTj9i6SC8D4G,14921850,6518272,2
eYRdWAKn3EUlCav6V4fm,127751,8507904,3
eYgC0UuLPw6qThFzv3DB,3769815,1187840,1
eYmB1PSplO9Gq6MNFXy5,3013927,638464,2
eYwtJkx9a6dBz7ChZb43,3033385,623616,8
eZ6aXnrTQVWL4q1HKyij,7923464,3385344,2
eZR8qPzWGxc3STrUFkIn,180255,8493056,3
eZjWiTlI85zsSycCfGMV,175037,8493056,3
ea4vnMoYFy8DO3BEKbwt,58618725,5226496,9
eagtG7IQYUKLZ3qs9yTE,16688718,9027584,2
eajbXFgi4VTRHPM26dsh,2462651,786944,1
ebI3LHRqBUwco8aQtW15,18620443,8804864,2
ebT5zBZIQDVuxP8HRFyc,60505022,5998592,2
ebVXN6smHDE5nTCfhzIS,8757522,920576,9
ebcREpnCkZU65oBVHTj7,1812656,1232384,8
ec08aukvwVXn76Fg1RBA,1422966,445440,8
ec1g6qTfVIQ9RL4DElyw,225857,11329024,3
ec5wGtnrTOjUmXx3QqKL,87798639,8403968,2
ec91vB7Ufx8CsJGtLNSo,245394,564224,1
ecFS36DyA9qlifz0NCub,38331344,4355452,2
ecVFna7rh4PBNKHoMugD,1009213,460288,8
ecd3A46BQyk2SFJ7IMqb,1007089,460288,8
ecjUHgzDC7ryXu2sNwJf,1145776,608768,9
ecnymlQOXg3BADTJf2WH,82686008,7216128,2
ecvZowmJ09xHPGkBjCXV,177433,8493056,3
edIj32q07iClgnxvmbDA,178919,8493056,3
edQak1FWxm8oPXDvBAU3,5864421,1247232,1
edZcFpiJ7kt9bPKqL6Al,4971777,3726848,6
edabs9nDHqGtNkgQluzm,165773,8493056,3
edfxgVuFHpUjQ7wit0Xm,31173687,3162624,2
edyzYvJXM7oLhGwHE61D,5266919,965120,2
efBbC0rAF3pDLahwOydZ,7633199,1291776,2
efKbsRXGgy15NPHW8tI4,2475896,2093568,1
efsEVDcnA2bP1CZILYux,5382364,1143296,1
efuhvT79QdsU0DMgJXma,179499,8493056,3
egFM4CjVl8Bz5pbN1Ux0,147543,8493056,3
egHnxmYdqACWaPsOBzRc,39113410,4266848,2
egLap5DYlIPH1FvB69Gi,6305857,697856,6
egUM629t8ACVhj3Bp5rR,15298853,7691264,2
egWt9IAdDGE2uPJQlRo0,206845,11329024,3
egZPafzVDuMYW0oGTRkr,38754053,4355902,2
egd4hlyariNILVAQuPJ6,1817360,653312,1
eghklfjtGV2daC8ZwNDS,6247844,1098752,2
egm3lLTG8vfnbr2dtcMu,1660936,668160,1
egnhwcvsVjWONCU8t2Ju,8764234,825738,8
egpf3iObh8MlAmqzRDPu,1390445,638464,9
egtVNRmfrHxwznaFh03c,170022,11329024,3
eh6DbBL3XNnEl1cxtKkY,34285856,8493056,3
eh7tKw0LaQpW2mgUAOVH,3906716,683008,4
ehGfVZy2QXtFzJkO1ESb,89496531,7750656,2
ehIMXRTHGQibpNKkuZmx,1259105,638464,9
ehW19YdIEik3jUpGA8sX,269498,8507904,3
ei0C84XpoqcAS6v5ZExI,9967093,2405376,5
eiR2pUnKVjlrMEdPcBDx,8438731,920576,9
eiaL8AoqubhkJxGWRFDM,170133,8493056,3
eigPHkQWn1yJ8tpoAXYM,19299188,5360128,7
ej60US1l5DPCKGpvRFyw,91544570,9086976,2
ejK1lrfCdNmypPw5suUk,5071577,2123264,6
ejWZLdoSr0vAu5JlaYUV,184385,5300736,7
ejXdxvpslWo5gckEh1Ha,80696820,8062464,2
ejZcdzv9sJwgumyEkK6f,5739907,7795200,6
ejd8D3QOiaPBtfCvlskU,1022977,460288,8
ejsbn3tEcUuJAqhpgiQx,226842,11329024,3
ekBxJdvUP37DRhCjNgHq,7771751,1306624,2
ekRZWI15vJCVP3iBYjld,1586623,252416,4
ekSMGjq4FE0L3tux1Uic,128370,8507904,3
ektKGDCrclqfQs4WR7U9,7421928,1559040,1
eky5W7FjRSluVH2M0PIb,99277692,8656384,2
elR5wXCUh8jpg0VT1Amb,1581627,1187840,8
elrTVLuNkdYoPWhxUAIS,41777386,5661110,2
elzhcCwQE3srZoBWIN6j,243907,8507904,3
em2yvftixEUbhOT80jR5,34964897,4443284,2
em9MTZSzEYVA3sLFnoHb,154825,430592,1
emB5kWbEAGX2YQLS6jpg,34357222,4458608,2
emRjoVUvdDB3xIyhNrC8,175854,5330432,7
emUFPnYtVzvkxo42iQqE,177001,8493056,3
emfAXPk3uGVwRaCF9Zgh,4022046,564224,4
enD0hZTwMtLNIW2rB6GY,9959973,1603584,2
enDwHFXxh8CzI0WTg15M,10980172,5894656,2
eniBp9wP8D5SVsWz0oHN,164652,8493056,3
enqtU6j094EJFaY3MQoS,17601482,9383936,2
eoAlNd32LZGSPItn6mTM,5296210,1989632,6
eoBOUsFDP7vqa41fGjJm,146571,8493056,3
eoIwJWQq6Bcu3FHXNPdT,129930,8507904,3
eoMlxiaXtB1gGJ9D2qSV,134779,8507904,3
eoNUwRflCT6zM13r8pdV,169709,8493056,3
eoPuaT8J5b27BzyNCiVr,5047139,831488,6
eoXQqrKilxvJna70cjDH,8359203,3444736,6
eoYx592qRyF10HBdaJ8L,11675188,2345984,4
eoZu6jSFvrDBVUIWdHiz,49207253,4424704,9
eojIASsnDphK7OZEV3wN,87298705,8522752,2
epFEs6LjYC2nB1Kw7lDP,4097330,1514496,1
epLciPaHrTu1gl4CW7Uf,9486285,4157440,5
epLtlBgqxYo6VuTAwf2n,176537,8493056,3
epR84xcmivMYAn0Nlkzh,38313277,4355426,2
epSjhiuM2YGU3sK0J4TP,9647998,1618432,1
epboI43NYGPHLySKiAs1,128869,8507904,3
epj8anqLcrRxHGVWT1Bg,34283267,8493056,3
eq9gfGHrU1yE8CLlpARc,179632,8493056,3
eqInOFt2ZP4SlJWpb75K,52670190,6711296,1
eqMWwQAI2cUVlvi4a5Xh,2153914,1247232,1
eqMtk743YWi6Dpm2Hab1,9050161,4840448,9
eqXxKPNwuIghaZ6GDACY,14003227,6844928,2
eqmi7Zsy6ordaXkbYC9G,1343339,638464,1
er0fg3lJ8auMyI4EVDwZ,106620438,10586624,2
er3fFEimPIGXOdHL4tx1,3144690,1876416,6
er9bQchA80iFN3lsDPmM,127341,8507904,3
erWsqub0mkpO1NyCoDlB,166857,430592,1
erlV013gWhMmwGpUICZX,147224,8507904,3
erlwZD3QgycGvFXsMpPd,68986709,6072832,2
ers73VJzBQHoYxilUdt8,146559,4558336,7
esPBa5nQFc0qIyZ3VMhr,17908077,9146368,2
esQpnxYJW1PVrT8ovu43,717450,1143296,8
esXbGRDMpEzTQV5gIiaU,715537,534528,1
esaXkil2E04B7Y1ypNwK,5042531,2138112,6
esfmSy1PQMkGNbOBDxZR,12794790,6280704,2
eshmyC9W8ckUO1SYuAjn,141327,4558336,7
et8JFZUipOPKBl3DsEGo,7495431,5508608,7
etGodBiH4V2DKrbMjx0S,6485053,593920,6
etiXx5SkyzfIu0aqWJ7g,8270155,876032,9
etqJIma4h7SNuQ3b2UKw,15245901,8181248,2
eu3NlqHJxfOcWkZIR87P,188161,11329024,3
eu5p80LQma3sw2OhkiZ1,15323691,6533120,2
euAfyh0HkFiaKndptmsJ,604500,950272,8
euKvl63CY5hkqSZUOV4n,16578859,9680896,3
euLCGs3vYh5nwgZQt2H4,228462,11329024,3
euLEGg3lHfAIJz9dvyqa,1428620,786944,6
euYEoDm6IyNdvHa5xcMi,18703195,9487872,2
euYJQIOhtv8FlApXdo63,9132074,3756544,6
ev8WLIbF5yHECBUz9rZw,228004,11329024,3
ew25jRNd81oLryHW4ZVI,2067157,282112,4
ew87VkSudbX1Qzqc6AUF,95127041,8344576,2
ewGVqv4Ris5OoU7X6acb,111545277,11017216,2
ewsfhA3Dunp49SFNMoVR,6503683,5716480,7
ewvkZjT3McJArUo7bQHK,994187,460288,8
ewzFu5yAUW4kX8aGidtP,35037941,4458156,2
exC0jIpaqfdWOPwgrKoV,165225,8493056,3
exC2KwNmS6fTbEQ0M81k,1079657,460288,8
exGy3iaKJmRprdHcB0NO,2649085,1113600,6
exPVYR5hK2tpB6riD3dn,3500168,979968,1
exRaSnLFu2VyNGJhDWlg,128040,8493056,3
exSWamc4HiOj2CG5Rq1u,2378482,683008,8
exlXR3No8750FkhOSdAD,181693,8493056,3
exuybVnG2JL6rKshkRg4,9040957,935424,9
eyM13bXGZUlERs8pxWwm,12759263,6251008,2
ez3yDwEmqdTGY5SMv9Z0,171213,4513792,7
ez58HQ2KwcTF7GL4EYPi,6566655,683008,9
ezHTxiry7cw5dsY6NjSZ,61612547,5478912,9
ezSnoZwWGUQfiDF3k58b,18629757,9443328,2
ezUIPLcrOXBlw1mkTtQZ,6586916,697856,9
ezpQ9ksPIVhAarCwSg70,1937580,252416,4
ezvmUEQjgBiNfrh1tbdP,37458831,3815936,2
ezxoXjVrEMLP1s5Zb04G,1317468,1098752,8
f0FrYtI6vA7P2eZ18izX,603247,950272,8
f0NLCiRGpDTU3dlZmSEs,8689119,890880,9
f0jhPJ2913c56yY4mwEi,3531473,1900544,6
f0ybu6ZqRMvBTAnlrg7S,6012629,1900544,2
f13zcuZU92T6Md0ynX4r,34205011,8493056,3
f1KTZSymHw5na9Vz4Nsd,2751521,1113600,6
f1RcTXe596UypN3BQm84,128224,8507904,3
f1Zy0M3PrxVHzEksOaG5,34301036,8493056,3
f1oeHaTRizBkKXEnLGcF,5425208,2152960,1
f20PUJcTG4DOFRyh7Zlb,28585331,2524160,2
f2104Ztv6hQPDnaYz9B7,163301,8493056,3
f24LYERrzHcmbkXQG9nw,7922823,4825600,9
f25CLhEsZYBuOwvoTjz0,5217950,861184,4
f2Vh4qUzD0ntxRFEJaMW,164841,8493056,3
f2bc6dsxSiWV1tCwRIE5,1231038,638464,1
f2n3OzR8yBvu5ScmNQeP,769785,668160,6
f3Cmly2RMnFq57Yis891,38475707,4355310,2
f3ESKUTJrxZQ5nBjVPgG,22701485,2063872,6
f3I8LNGxFnEV6gd9iJSr,958342,460288,8
f3J7wQUqnge80iyXuxsL,11085112,5894656,2
f3QCengcsa0o7KlZyX1r,4080492,786944,4
f3dQVpXJs8HceUMBGLPk,270758,8493056,3
f4BqH0J1xLkYKI3TEQWm,26937458,2537848,7
f4FGZxJb07UsA1LvYpew,226399,11329024,3
f4SBYHe3GaDiykbJtLdX,18481422,9398784,2
f4hl1vpn5dxIG76VQMzL,4618526,6666752,6
f4jUEqOubyIYo3Fa0PVC,13294097,6354944,2
f4yXsejdYaOhVN71JKD3,1976919,623616,1
f5DGWZn73yvJkLPYQihK,16082241,8017920,2
f5JFnNr6QYAXMdB0kyG7,1017274,460288,8
f5y8uOVS6BlZq4DAmeCJ,38310551,4355844,2
f6FPyliIWB4swGUQDT8X,5812354,2167808,6
f6IgSeW72uCHcVYjOZUx,75882827,6651904,2
f6OSXzVv5aDQPjGYrEA0,173215,5033472,7
f6kY4VAMsg3iJ90IeE2Q,6837110,1544192,1
f6pdT5DB7mb19JcLC2Pq,22782754,2123264,6
f7DNTFHWLuadOVhZmpcn,22546728,3593216,1
f7FStL5cPTXbQkoZDduC,176606,5300736,7
f7L3tzZJEbS52NTgoX9l,4485882,6280704,6
f7N2pUSuH6Fgvj4sIk8A,35392617,4370274,2
f7NWzt8HU0bgdZF14DaS,169514,8493056,3
f7YPy6jIpSWrhDlzwFXQ,16867950,3162624,1
f7gL0o5Uw3cbRyX9rOuT,6600327,697856,9
f7kJQINZiDTmY5Cyv8V6,13081060,6310400,2
f7u8dvsahIRn2gO69L1z,77760827,7706112,2
f7zKkaAuDH63oedxGTEV,6265546,2108416,2
f82n1geuSzmKDjZwRQts,17839864,8389120,2
f8NM0viCIaxQbBG1c7rh,180215,5033472,7
f8xWDewNt9qrPzhp1Rdm,611555,950272,8
f9E4HBYXeghm8ViJaKbr,83970540,8225792,2
f9K8j7BiSpIWx6MAT1DU,1342717,890880,1
f9ghvkO14uND65RQ2S0q,147617,8507904,3
fAER1uHUSLsd3XGxa7Qp,6755598,742400,9
fAJnSFec5LZGEsKaPx2R,34285127,8493056,3
fBFxXAQ4LR0ENTyS91rY,13593322,2108416,1
fBH3Eg8lVYy9rM0TdIha,796097,504832,1
fBILjJPz7so5a1qd4nup,89186710,7765504,2
fBRjLOxWbPyreYn4hvkU,95801580,9354240,2
fBr3RkmulKAbXEQ4nvzg,34204777,8493056,3
fBto15gFvjNLWk7lxCzr,179898,8493056,3
fC4O8EsYumjHKJlRyPno,966356,460288,8
fCZy82xrPRN6WUKpjLTO,277709,8507904,3
fCgvNxUcn7lsZiO0EjPI,370275,5389824,1
fCyAxOnr8lFhsXuNeEkt,34289189,8493056,3
fDJXgvz2cAtPopmIO0hi,13931011,6191616,2
fDLvOn85VGbX6BNsTtaY,129011,8507904,3
fDVZY1Wms3GePEk98Uir,137918,8507904,3
fDVkh4iq9LKx0owv5XrJ,174902,8493056,3
fDdFOVarzCWRkqiL1xHK,4955023,549376,9
fDvcA15FYzlk7Jr3I64X,127446,8507904,3
fE8nLpWCmaTtuvchbR1I,8240882,801792,9
fEMdwkrczmt7j0RTL14J,159916,445440,1
fEQ8cAhmuURVLoBlYOsj,74553429,7513088,2
fEdiGX7rSmvUhQ0MFne5,1029952,727552,1
fEnNJU3pLTbSOeFxaQ0z,1668842,683008,1
fEsMVSGolZeiqgz1pPKy,145585,8507904,3
fFIa93ZQJu7NSgxLpe1q,643380,950272,6
fFTm4jSh6IQOtoiY09qw,99710460,8626688,2
fG0ixV6kJ8vFHubTchgN,1099187,683008,8
fG40aScDhm5qTxB7p8rb,7698581,3162624,2
fGL0FWUZNaCElQ8nIiJ3,14765856,7899136,2
fGwBYrXVc8oWC7uNnbag,34741958,11744768,9
fGwEMeBFc0JUlpKHONsa,13593402,2093568,1
fH2ajwFimY14pR8NbLDT,178357,8493056,3
fHELzXgxKRC4TFIkt1GB,4474411,727552,8
fHWo9xSpPTFNQ4bRYgXE,12171175,2331136,4
fHXAcaVqPrytp8Bv0uel,128239,8507904,3
fIGuejtwV8C3bQ6FEnoO,9069690,4855296,9
fIQ7X2ysMOH3qG6kKwib,2224089,311808,4
fIxHjE7J3CVmeWrLoG4k,34944910,4443670,2
fJNIFnjPxKEvHemRBYsg,3826965,757248,4
fJNT2dHWa6CutwoiU9rV,228192,11329024,3
fJRYcZ6pEjGS2XDiNvI1,967664,460288,8
fJYw618qMLlRsU0BeZGp,225556,11329024,3
fJcZviE0mUTYWht9kSVe,34288074,8493056,3
fJh0PBLs1RbxtyMGZUFr,15265755,2776576,1
fJrQ8Y32EzevA5DOitRN,146724,8507904,3
fJurCwMAdLt9iZhsEFgK,70228364,6161920,2
fKR9B0IXciszvOyw1E2N,4474873,712704,8
fKhsXDozS0YNA63L54nl,1124576,460288,8
fL1Dy8PFZHJwIU7vT3l2,43448252,4305920,2
fLHpYZzIj3MT2vAXr54o,181344,8507904,3
fLUpvqmYE2OskXAB8jJW,22783721,2093568,6
fLYPDOBtgs8SICTx5dFG,95513918,8285184,2
fLZPWHz4YsoCp0Fh9k6G,168157,8493056,3
fLeoBakqKybnUHclM0dG,22278700,1974784,2
fLvDejnz5S0RQbJON8CV,168748,8493056,3
fMCEj5tSwasRNbJepnuY,178124,8493056,3
fMKS7QUA0HsYJ56DWxrZ,20014412,9280000,2
fMe1zLP0EGjFXQrbdCqs,34268482,4399576,2
fMeAgYJFGl8HSPm7uzEI,7143708,1395712,1
fMeiEQ4BrOm0dCgY71Fu,6918126,831488,4
fMoYnatGqhLBuc5UxFK1,8982291,1469952,2
fMq0teFj7lSOQkPB1TL2,17479637,2732032,1
fN41R9SVgavu6tQ7lreY,9071360,3801088,6
fN4v3lq5W7BPzAwTDisj,965191,460288,8
fNAE3eU6Q4Gh5PtnCyMZ,147231,8493056,3
fOV9M2CJpEwILlGYFqi6,161059,445440,1
fOoBREwIcNmD8u6Kts75,185567,5300736,7
fOrPe5av8zdo9NXFGyY4,10885473,1722368,2
fOw4tmnSVPWr5BKGcQol,7960248,4825600,9
fPEWQFgRAYOlNp3qwiaU,27668553,2435072,2
fPIYD8mFLkReTqZEB7dj,170883,8493056,3
fPK9LJkSuoQCH0apyqNU,1015451,1455104,1
fPUD6x9tbpI3GclZuTJM,182283,8507904,3
fPV9HUmW2kwINly8YhOS,1379780,623616,9
fPsFBVTedpHZq81bOwxJ,12120488,6458880,2
fQ5YydnBoJM7gmr19AIH,4573612,876032,2
fQ9wWK0VkgxnmGlSRECe,227858,11329024,3
fQRdkX2ahe0tOc5ysNU8,16317705,6978560,2
fQgOyjuS5YDEnUqdKXC1,6469753,2806272,2
fQmbIDTrZBds8Uu45HR0,128175,8507904,3
fQp8mha3FKG0M19P2Yje,34285122,8493056,3
fQs8jHrye30NE6KMP9RO,22708983,2078720,6
fQtXNr5Jk4HK13U8EosW,226154,11329024,3
fR0Gx2K4cVgeHLJzb39w,34286521,8493056,3
fR5G8JpWEyoHg9jiaKwv,168941,8493056,3
fR7HG9tZAaI1q62XnKyB,184306,8507904,3
fR9UPVj4SbmQ7eaJYgoc,116436177,11462656,2
fRAgZO28QcXWsrFkC0da,278264,8507904,3
fRGHdh4L2OpgNYTJ9zQP,1011788,549376,1
fRGWEv9TLIUOnhj0YV35,1153996,579072,1
fRLS3aKkijp4GH0Ds6Pv,10169198,2167808,1
fRPgBzpUkYl1tSs6FXwb,1297914,668160,6
fRTmEnxQVBYjkUZ0C3t4,226002,445440,1
fRcoCxGFkr2KP0vU634D,394372,460288,1
fS6uGVWmT29r4N7qc5hp,180954,8493056,3
fSKhw5b8DrsdRcouPZ9x,4828716,534528,9
fSWvxIsOaV0YjkB185ut,15386514,7483392,2
fSn3lMtv0pJWIKLzNxeG,4097853,772096,4
fT4RC3LwYxDib5K1EOX6,7368037,772096,9
fT6574JMzaXFsOmjE1Sr,79591736,7943680,2
fTBbrZUczymOPh5SpFek,274037,8493056,3
fTNi8v1snWXwpdzQrBPy,73763555,7394304,2
fTQ1XmiFekwZsISxNzlR,34285772,8493056,3
fTWrspAEHwnNFdCh57oV,169461,757248,1
fTdzEIkhXGAJiV7BqxsW,72801836,7067648,2
fTeJiSYLQbPwnr61CNa0,179340,8493056,3
fU4l7Lc8jnyxRewu1okV,1273002,608768,9
fUHWYysSetMOK0InvL3Q,969666,460288,8
fUX42V0cAKtij9IHrE6N,5502738,2108416,6
fUu6izTSZs8Px5YyhHpc,10814099,5835264,2
fV4XIAyj1ChBxwFoiruR,183406,5300736,7
fVOvT0rd2otz9GKZBX1F,8198403,861184,9
fVTrpQLuNzd7Z0xX3KOv,17276939,9324544,2
fVWAtl7QsixdmThDBu4C,58969301,5226496,9
fVvJS4yEYIobqw1LHO6F,1635082,1083904,1
fW4MkhBrUcioN7TOa6by,18540937,1766912,2
fXOBiTsSxvUeIMnVha3y,36772763,3726848,2
fXP9DUSu5dt3MrYOKhAi,1324402,1098752,8
fXPaL8v6bgNqRIcn1BZO,50071770,4454400,9
fXpRYzDIe1yg0GuVa6xq,171849,8493056,3
fXrRBS7TvQYH2nU5wkjg,35755650,4371028,2
fYECMU3kwa4u1rgtNPod,962563,460288,8
fYH93NWyIGT0sgxUQSDb,35333708,4370344,2
fYPiBmrFC1NuG3MU0Wvo,34896002,3103232,9
fYUD3GcsHp2JBE4Meg0Q,3211181,1069056,1
fYg80o1ZPt96VGrpAnFT,2315464,816640,6
fYiBUrAX4R3e8EyJtP2x,1600874,1499648,8
fYpFPVOnCAKS80qRtiH9,15158521,6577664,2
fYsopzlmCDGNAd72Ivxq,35531444,4370436,2
fZ1FK4ACxVie0GnjQNps,5303036,950272,2
fZ3jxcniKrs4CuNySzL2,4110186,1633280,6
fZKYVSJadnFIhu5TC4Dm,1045227,460288,8
fZgzaORsom2wvBLktWn3,561903,4528640,1
fZhTampMLxVlDU64tyIJ,179780,8493056,3
fZiGCdEYQJ8OVIz7sUyr,1014682,460288,8
fZzkQNlXKvy7cVJ584hB,181883,8493056,3
faOmpIAWF9ZURkYqg8vr,1079466,608768,6
faZ5DoG9MVFiJUjCNr0R,3684574,757248,2
fadiNIzQsxUMBElZgc97,963295,460288,8
fak1bOn7lSJFw5WceiKP,127217,8507904,3
fb20wREH54P1LUKWNTn7,228411,11329024,3
fbVjmIlAQx0XsMihpKav,163506,8493056,3
fbXU3OW7zh4uBEDJwA5Q,34297555,8493056,3
fbYAeW5rtdnFRcsvyo3X,12365665,2331136,4
fbog6m7QU1kPDCHjSF4K,17515670,8864256,2
fbvWPV2U0xQ3TpqohAFy,4129161,638464,4
fc9yYUTNz0qWibKtwR2j,959785,460288,8
fcCVKbupXtDHZkMisaJw,228418,11329024,3
fcCgkuqUA74ZFy8KRoLe,7709603,3266560,2
fcId81lTeFim0jMzXo6R,8988341,4855296,9
fcVO1MyZnTIkNCaUEF8e,8066107,905728,9
fcZDXW9ndl1QeiPHjIC0,19420044,9280000,2
fcsNBbd6HYTaQAh5Mmq3,1168291,623616,1
